time,startup_status,main_dc_connection,brake_command,brake_physical_state,velocity,rpm,bus_frequency,line_voltage,aux_voltage,dc_voltage,flux_magnitude,battery_voltage,battery_current,battery_power,boost_input_power,boost_power,inverter_dc_power,inverter_real_power,inverter_reactive_supply,inverter_current,electrical_export,rectifier_power,dc_input_power,dc_capacitor_power,dc_brake_power,charger_input_power,energy_residual,exciter_solver_status,k_cap,k_exc,k_precharge,k_main
0.36999999999997557,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,464.05683863311594,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-2.4960776778826244e-09,PASSIVE,False,True,False,False
0.37999999999997447,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,472.2382802433068,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-2.8405707785950085e-09,PASSIVE,False,True,False,False
0.38999999999997337,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,480.28034996183874,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-2.0751884655112462e-09,PASSIVE,False,True,False,False
0.39999999999997227,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,488.1899370707548,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-2.8765489989979187e-09,PASSIVE,False,True,False,False
0.40999999999997117,AUXILIARY LINK CHARGING,ISOLATED,APPLY,APPLIED,0.0,0.0,0,0.0,495.9733812997505,0.0,0.0,23.575836902790225,8.48326194419549,200.0,200.0,180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-2.9171858262344585e-09,PASSIVE,False,True,False,False
0.4199999999999702,MAGNETIZING,ISOLATED,APPLY,APPLIED,0.0,0.0,3.028971240489317,32.378553773927834,503.14198455790404,0.0,0.04752469303508351,23.575836902790225,8.48326194419549,200.0,200.0,180.0,51.389987668273925,47.843601869268504,1.4997692174734363,0.8535305493500995,-47.84360186927751,0.0,0.0,0.0,0.0,0.0,2.6257414020847136e-09,SOLVED,False,True,False,False
0.4299999999999691,MAGNETIZING,ISOLATED,APPLY,APPLIED,0.0,0.0,3.36621387601802,37.75300418523225,507.0735343180985,0.0,0.18866959594828375,23.575836902790225,8.48326194419549,200.0,200.0,180.0,106.98927353191118,102.15060909958694,6.911455075000621,1.565743458051893,-102.15060909959752,0.0,0.0,0.0,0.0,0.0,1.8158090586695153e-09,SOLVED,False,True,False,False
0.439999999999968,MAGNETIZING,ISOLATED,APPLY,APPLIED,0.0,0.0,3.7487811694312643,36.113908528100005,510.01740332081306,0.0,0.32381250229819525,23.575836902790225,8.48326194419549,200.0,200.0,180.0,108.46785247499105,103.39867056407925,10.16573724410641,1.660996452298757,-103.39867056409088,0.0,0.0,0.0,0.0,0.0,2.6606346015256577e-09,SOLVED,False,True,False,False
0.44999999999996687,MAGNETIZING,ISOLATED,APPLY,APPLIED,0.0,0.0,3.8518942117411483,33.880410192710634,513.1560798012797,0.0,0.4384800804265307,23.575836902790225,8.48326194419549,200.0,200.0,180.0,100.54723122246271,95.52582621083297,12.496231922769073,1.6417084644275206,-95.52582621081032,0.0,0.0,0.0,0.0,0.0,2.8939119989246365e-09,SOLVED,False,True,False,False
0.45999999999996577,MAGNETIZING,ISOLATED,APPLY,APPLIED,0.0,0.0,3.731190329028476,32.32952864896998,516.57475482534,0.0,0.5327332386639216,23.575836902790225,8.48326194419549,200.0,200.0,180.0,94.52171710984688,89.55116698163,14.800406595876606,1.6209257142003308,-89.55116698167217,0.0,0.0,0.0,0.0,0.0,2.4889030836305892e-09,SOLVED,False,True,False,False
